Adoption,Died,Euthanasia,Return_to_owner,Transfer,ID
0.333333333333,0.00166666666667,0.045,0.418333333333,0.201666666667,48
0.576666666667,0.0,0.00833333333333,0.363333333333,0.0516666666667,49
0.115,0.00166666666667,0.0333333333333,0.165,0.685,50
0.235,0.238333333333,0.296666666667,0.01,0.22,51
0.528333333333,0.0,0.00833333333333,0.381666666667,0.0816666666667,52
0.973333333333,0.0,0.00333333333333,0.015,0.00833333333333,53
0.16,0.135,0.11,0.00333333333333,0.591666666667,54
0.0516666666667,0.0116666666667,0.328333333333,0.01,0.598333333333,55
0.285,0.0,0.0966666666667,0.126666666667,0.491666666667,56
0.566666666667,0.0,0.0483333333333,0.251666666667,0.133333333333,57
0.0,0.0938928571429,0.00833333333333,0.00166666666667,0.896107142857,58
0.0116666666667,0.00833333333333,0.453333333333,0.0366666666667,0.49,59
0.65,0.00166666666667,0.0,0.0616666666667,0.286666666667,60
0.296666666667,0.015,0.0283333333333,0.0266666666667,0.633333333333,61
0.343333333333,0.0,0.0733333333333,0.461666666667,0.121666666667,62
0.268333333333,0.00166666666667,0.025,0.165,0.54,63
0.0,0.06,0.0216666666667,0.00166666666667,0.916666666667,64
0.0216666666667,0.02,0.143333333333,0.0133333333333,0.801666666667,65
0.916666666667,0.0,0.0,0.06,0.0233333333333,66
0.904444444444,0.0,0.00166666666667,0.00166666666667,0.0922222222222,67
0.191666666667,0.0,0.188333333333,0.398333333333,0.221666666667,68
0.226666666667,0.00166666666667,0.0983333333333,0.518333333333,0.155,69
0.05,0.00333333333333,0.290666666667,0.0183333333333,0.637666666667,70
0.03,0.0116666666667,0.07,0.155,0.733333333333,71
0.94,0.00166666666667,0.0,0.0216666666667,0.0366666666667,72
0.0,0.0,0.0233333333333,0.0,0.976666666667,73
0.216666666667,0.0,0.08,0.29,0.413333333333,74
0.00166666666667,0.00833333333333,0.055,0.00666666666667,0.928333333333,75
0.548333333333,0.0433333333333,0.04,0.00833333333333,0.36,76
0.941666666667,0.0,0.00333333333333,0.0366666666667,0.0183333333333,77
0.28,0.0133333333333,0.353333333333,0.0483333333333,0.305,78
0.545,0.0,0.0283333333333,0.241666666667,0.185,79
0.961666666667,0.00833333333333,0.00166666666667,0.02,0.00833333333333,80
0.0,0.00333333333333,0.025,0.00166666666667,0.97,81
0.00166666666667,0.0470555555556,0.0166666666667,0.0,0.934611111111,82
0.606666666667,0.0,0.00166666666667,0.301666666667,0.09,83
0.0,0.0233333333333,0.14,0.0,0.836666666667,84
0.375,0.0,0.065,0.425,0.135,85
0.075,0.0433333333333,0.205,0.0183333333333,0.658333333333,86
0.0416666666667,0.0,0.235,0.22,0.503333333333,87
0.46,0.0,0.0516666666667,0.133333333333,0.355,88
0.01,0.00666666666667,0.233333333333,0.005,0.745,89
0.736464285714,0.0,0.0,0.025,0.238535714286,90
0.0216666666667,0.01,0.626666666667,0.0166666666667,0.325,91
0.00333333333333,0.00666666666667,0.375,0.00666666666667,0.608333333333,92
0.6875,0.0,0.0,0.00833333333333,0.304166666667,93
0.585,0.0,0.0116666666667,0.36,0.0433333333333,94
0.131666666667,0.00833333333333,0.191666666667,0.12,0.548333333333,95
0.435,0.0,0.00333333333333,0.35,0.211666666667,96
0.635,0.0,0.00166666666667,0.231666666667,0.131666666667,97
0.00666666666667,0.00166666666667,0.0,0.00333333333333,0.988333333333,98
0.19,0.0633333333333,0.243333333333,0.00666666666667,0.496666666667,99
0.233333333333,0.0,0.0283333333333,0.38,0.358333333333,100
0.936666666667,0.0,0.00166666666667,0.015,0.0466666666667,101
0.695,0.015,0.01,0.183333333333,0.0966666666667,102
0.358333333333,0.0,0.0883333333333,0.383333333333,0.17,103
0.346666666667,0.0,0.0166666666667,0.315,0.321666666667,104
0.188333333333,0.0,0.01,0.153333333333,0.648333333333,105
0.746666666667,0.0,0.0,0.196666666667,0.0566666666667,106
0.35,0.0,0.0283333333333,0.516666666667,0.105,107
0.06,0.00166666666667,0.118333333333,0.461666666667,0.358333333333,108
0.918333333333,0.0,0.00166666666667,0.0383333333333,0.0416666666667,109
0.26,0.0,0.0733333333333,0.343333333333,0.323333333333,110
0.525,0.0,0.0,0.435,0.04,111
0.621666666667,0.0,0.0,0.208333333333,0.17,112
0.466666666667,0.0,0.01,0.388333333333,0.135,113
0.228333333333,0.0,0.0166666666667,0.531666666667,0.223333333333,114
0.0133333333333,0.0233333333333,0.433333333333,0.0233333333333,0.506666666667,115
0.833333333333,0.0,0.0,0.0633333333333,0.103333333333,116
0.756666666667,0.005,0.00166666666667,0.116666666667,0.12,117
0.03,0.00166666666667,0.108333333333,0.578333333333,0.281666666667,118
0.143333333333,0.005,0.158333333333,0.493333333333,0.2,119
0.08,0.206666666667,0.151666666667,0.0183333333333,0.543333333333,120
0.988333333333,0.0,0.0,0.0,0.0116666666667,121
0.885833333333,0.0,0.00333333333333,0.0183333333333,0.0925,122
0.8,0.0,0.0116666666667,0.0366666666667,0.151666666667,123
0.0,0.14925,0.0983333333333,0.0,0.752416666667,124
0.00166666666667,0.00833333333333,0.0404166666667,0.00833333333333,0.94125,125
0.911666666667,0.0,0.0,0.0633333333333,0.025,126
0.28,0.0,0.291666666667,0.0183333333333,0.41,127
0.72275,0.00166666666667,0.00166666666667,0.0266666666667,0.24725,128
0.988333333333,0.0,0.0,0.00833333333333,0.00333333333333,129
0.904916666667,0.0,0.00166666666667,0.01675,0.0766666666667,130
0.5,0.0,0.0316666666667,0.375,0.0933333333333,131
0.981666666667,0.0,0.0,0.0,0.0183333333333,132
0.848333333333,0.0,0.00833333333333,0.00666666666667,0.136666666667,133
0.263333333333,0.0,0.03,0.578333333333,0.128333333333,134
0.84,0.0,0.0383333333333,0.105,0.0166666666667,135
0.218333333333,0.0,0.125,0.315,0.341666666667,136
0.596666666667,0.0,0.123333333333,0.116666666667,0.163333333333,137
0.00166666666667,0.0433333333333,0.0955555555556,0.00166666666667,0.857777777778,138
0.241666666667,0.0,0.0166666666667,0.608333333333,0.133333333333,139
0.773333333333,0.0,0.0,0.146666666667,0.08,140
0.688333333333,0.00166666666667,0.00333333333333,0.121666666667,0.185,141
0.551666666667,0.0783333333333,0.0966666666667,0.005,0.268333333333,142
0.283333333333,0.00333333333333,0.0283333333333,0.333333333333,0.351666666667,143
0.175,0.0,0.07,0.381666666667,0.373333333333,144
0.596666666667,0.0,0.0383333333333,0.313333333333,0.0516666666667,145
0.275,0.0,0.0883333333333,0.595,0.0416666666667,146
0.688333333333,0.0,0.0483333333333,0.183333333333,0.08,147
0.253333333333,0.0,0.0666666666667,0.473333333333,0.206666666667,148
0.0116666666667,0.0,0.35,0.0433333333333,0.595,149
0.343333333333,0.05,0.14,0.00666666666667,0.46,150
0.131666666667,0.03,0.27,0.085,0.483333333333,151
0.0316666666667,0.00166666666667,0.193333333333,0.00333333333333,0.77,152
0.431666666667,0.0,0.00333333333333,0.0866666666667,0.478333333333,153
0.025,0.00166666666667,0.0733333333333,0.428333333333,0.471666666667,154
0.451666666667,0.0,0.00166666666667,0.01,0.536666666667,155
0.768888888889,0.00166666666667,0.005,0.075,0.149444444444,156
0.481666666667,0.0,0.045,0.355,0.118333333333,157
0.005,0.02,0.065,0.0,0.91,158
0.39,0.00166666666667,0.0566666666667,0.241666666667,0.31,159
0.301666666667,0.0,0.128333333333,0.475,0.095,160
0.515,0.0,0.015,0.085,0.385,161
0.49,0.00166666666667,0.0483333333333,0.2,0.26,162
0.0,0.01,0.005,0.00166666666667,0.983333333333,163
0.985833333333,0.0,0.0,0.00333333333333,0.0108333333333,164
0.44,0.0,0.015,0.335,0.21,165
0.928333333333,0.00333333333333,0.0,0.00333333333333,0.065,166
0.685,0.0,0.00666666666667,0.241666666667,0.0666666666667,167
0.561111111111,0.0,0.00166666666667,0.395555555556,0.0416666666667,168
0.373333333333,0.0,0.00333333333333,0.515,0.108333333333,169
0.53,0.0,0.0,0.0383333333333,0.431666666667,170
0.00166666666667,0.00833333333333,0.305,0.02,0.665,171
0.411666666667,0.0,0.01,0.208333333333,0.37,172
0.445,0.0,0.0633333333333,0.386111111111,0.105555555556,173
0.315,0.005,0.0733333333333,0.421666666667,0.185,174
0.416666666667,0.025,0.0366666666667,0.26,0.261666666667,175
0.543333333333,0.123333333333,0.211666666667,0.00333333333333,0.118333333333,176
0.408333333333,0.00166666666667,0.0383333333333,0.36,0.191666666667,177
0.22,0.00166666666667,0.0583333333333,0.075,0.645,178
0.433333333333,0.0116666666667,0.085,0.111666666667,0.358333333333,179
0.00666666666667,0.005,0.27,0.0233333333333,0.695,180
0.00166666666667,0.00666666666667,0.0902777777778,0.0,0.901388888889,181
0.403333333333,0.065,0.178333333333,0.0133333333333,0.34,182
0.466666666667,0.0,0.005,0.27,0.258333333333,183
0.151666666667,0.0,0.0366666666667,0.223333333333,0.588333333333,184
0.566666666667,0.00166666666667,0.0,0.3,0.131666666667,185
0.27,0.0,0.02,0.405,0.305,186
0.00166666666667,0.00333333333333,0.0358333333333,0.00333333333333,0.955833333333,187
0.29,0.00166666666667,0.0383333333333,0.525,0.145,188
0.731666666667,0.0,0.0,0.055,0.213333333333,189
0.943333333333,0.0,0.0,0.0133333333333,0.0433333333333,190
0.236666666667,0.0133333333333,0.0466666666667,0.491666666667,0.211666666667,191
0.638333333333,0.0,0.05,0.261666666667,0.05,192
0.131666666667,0.0,0.0233333333333,0.16,0.685,193
0.313333333333,0.00166666666667,0.0216666666667,0.04,0.623333333333,194
0.699444444444,0.0,0.0,0.0683333333333,0.232222222222,195
0.631666666667,0.00666666666667,0.0,0.0416666666667,0.32,196
0.415,0.0,0.0283333333333,0.19,0.366666666667,197
0.61,0.0,0.00833333333333,0.111666666667,0.27,198
0.41,0.0,0.0366666666667,0.435,0.118333333333,199
0.776666666667,0.0,0.0133333333333,0.106666666667,0.103333333333,200
0.0,0.005,0.0525,0.0,0.9425,201
0.355,0.0,0.11,0.178333333333,0.356666666667,202
0.638333333333,0.0,0.0166666666667,0.240416666667,0.104583333333,203
0.84,0.0,0.00166666666667,0.0216666666667,0.136666666667,204
0.045,0.0,0.0983333333333,0.3975,0.459166666667,205
0.648333333333,0.005,0.0266666666667,0.18,0.14,206
0.0783333333333,0.0,0.015,0.245,0.661666666667,207
0.06,0.0,0.0966666666667,0.345,0.498333333333,208
0.4025,0.0,0.01,0.214166666667,0.373333333333,209
0.14,0.0,0.035,0.69,0.135,210
0.025,0.02,0.326666666667,0.02,0.608333333333,211
0.181666666667,0.0,0.115,0.56,0.143333333333,212
0.576666666667,0.00166666666667,0.065,0.305,0.0516666666667,213
0.5,0.0,0.0133333333333,0.0483333333333,0.438333333333,214
0.0,0.00166666666667,0.0166666666667,0.0,0.981666666667,215
0.293333333333,0.00166666666667,0.015,0.278333333333,0.411666666667,216
0.966666666667,0.0,0.00666666666667,0.00166666666667,0.025,217
0.291666666667,0.0,0.0433333333333,0.0441666666667,0.620833333333,218
0.321666666667,0.00166666666667,0.0366666666667,0.231666666667,0.408333333333,219
0.26,0.00166666666667,0.106666666667,0.451666666667,0.18,220
0.165,0.005,0.1,0.205,0.525,221
0.045,0.0666666666667,0.27,0.005,0.613333333333,222
0.28,0.0683333333333,0.0883333333333,0.00333333333333,0.56,223
0.67,0.0,0.0133333333333,0.12,0.196666666667,224
0.0816666666667,0.0,0.183333333333,0.55,0.185,225
0.523333333333,0.00166666666667,0.065,0.373333333333,0.0366666666667,226
0.0166666666667,0.00833333333333,0.181666666667,0.0,0.793333333333,227
0.0,0.0,0.00166666666667,0.0,0.998333333333,228
0.61,0.0,0.0433333333333,0.085,0.261666666667,229
0.0633333333333,0.095,0.286666666667,0.03,0.525,230
0.993333333333,0.0,0.0,0.0,0.00666666666667,231
0.795,0.0,0.0,0.025,0.18,232
0.01,0.0166666666667,0.0666666666667,0.0,0.906666666667,233
0.035,0.0,0.165,0.41,0.39,234
0.365,0.00166666666667,0.03,0.54,0.0633333333333,235
0.991666666667,0.0,0.0,0.00333333333333,0.005,236
0.746666666667,0.0,0.00833333333333,0.135,0.11,237
0.0333333333333,0.0166666666667,0.2,0.125,0.625,238
0.631666666667,0.0,0.00666666666667,0.211666666667,0.15,239
0.87,0.0,0.01,0.0166666666667,0.103333333333,240
0.873333333333,0.0,0.0,0.0133333333333,0.113333333333,241
0.336666666667,0.005,0.0366666666667,0.436666666667,0.185,242
0.788333333333,0.0133333333333,0.0366666666667,0.00333333333333,0.158333333333,243
0.523333333333,0.00333333333333,0.0133333333333,0.326666666667,0.133333333333,244
0.154777777778,0.0,0.00666666666667,0.176666666667,0.661888888889,245
0.316666666667,0.00333333333333,0.0533333333333,0.528333333333,0.0983333333333,246
0.443333333333,0.0,0.00333333333333,0.185,0.368333333333,247
0.495,0.0,0.00333333333333,0.235,0.266666666667,248
0.198333333333,0.00666666666667,0.085,0.391666666667,0.318333333333,249
0.801666666667,0.00666666666667,0.00333333333333,0.025,0.163333333333,250
0.01,0.0383333333333,0.0366666666667,0.455,0.46,251
0.455,0.00166666666667,0.0333333333333,0.29,0.22,252
0.00166666666667,0.00166666666667,0.055,0.0,0.941666666667,253
0.173333333333,0.0,0.0233333333333,0.633333333333,0.17,254
0.00666666666667,0.0183333333333,0.025,0.0,0.95,255
0.4975,0.0,0.02,0.21,0.2725,256
0.223333333333,0.0,0.0483333333333,0.131666666667,0.596666666667,257
0.628333333333,0.0,0.00166666666667,0.01,0.36,258
0.278333333333,0.0,0.035,0.438333333333,0.248333333333,259
0.926666666667,0.0,0.0,0.0283333333333,0.045,260
0.755,0.0,0.0,0.0783333333333,0.166666666667,261
0.685,0.0,0.00333333333333,0.238333333333,0.0733333333333,262
0.84,0.0,0.0,0.128333333333,0.0316666666667,263
0.381666666667,0.0,0.101666666667,0.285,0.231666666667,264
0.248333333333,0.0,0.0316666666667,0.461666666667,0.258333333333,265
0.691666666667,0.00166666666667,0.005,0.13,0.171666666667,266
0.0133333333333,0.00333333333333,0.06,0.0316666666667,0.891666666667,267
0.0233333333333,0.00166666666667,0.446666666667,0.0166666666667,0.511666666667,268
0.0,0.00166666666667,0.281666666667,0.00166666666667,0.715,269
0.881666666667,0.0,0.0433333333333,0.0316666666667,0.0433333333333,270
0.01,0.035,0.145,0.01,0.8,271
0.26,0.0283333333333,0.233333333333,0.00666666666667,0.471666666667,272
0.0516666666667,0.055,0.0883333333333,0.621666666667,0.183333333333,273
0.266666666667,0.0233333333333,0.1,0.123333333333,0.486666666667,274
0.32,0.0616666666667,0.183333333333,0.045,0.39,275
0.01,0.0133333333333,0.235,0.00166666666667,0.74,276
0.0,0.075,0.0283333333333,0.00166666666667,0.895,277
0.148333333333,0.0516666666667,0.106666666667,0.103333333333,0.59,278
0.761666666667,0.0166666666667,0.02,0.1,0.101666666667,279
0.0583333333333,0.04,0.148333333333,0.0633333333333,0.69,280
0.33,0.0,0.208333333333,0.281666666667,0.18,281
0.203333333333,0.0,0.065,0.5,0.231666666667,282
0.01,0.0133333333333,0.03,0.02,0.926666666667,283
0.90576984127,0.0,0.0,0.0233333333333,0.0708968253968,284
0.218333333333,0.0,0.236666666667,0.403333333333,0.141666666667,285
0.291666666667,0.0,0.0183333333333,0.551666666667,0.138333333333,286
0.0233333333333,0.0116666666667,0.27,0.0383333333333,0.656666666667,287
0.0,0.0416666666667,0.0416666666667,0.0,0.916666666667,288
0.265,0.00166666666667,0.0333333333333,0.143333333333,0.556666666667,289
0.286666666667,0.00166666666667,0.0666666666667,0.455,0.19,290
0.613333333333,0.00333333333333,0.03,0.0383333333333,0.315,291
0.99,0.0,0.0,0.00333333333333,0.00666666666667,292
0.88,0.00166666666667,0.0166666666667,0.0116666666667,0.09,293
0.0483333333333,0.005,0.128333333333,0.145,0.673333333333,294
0.281666666667,0.00166666666667,0.0433333333333,0.595,0.0783333333333,295
0.0283333333333,0.005,0.0766666666667,0.0466666666667,0.843333333333,296
0.193333333333,0.0,0.101666666667,0.428333333333,0.276666666667,297
0.0316666666667,0.0116666666667,0.34125,0.151666666667,0.46375,298
0.603611111111,0.0,0.00166666666667,0.129722222222,0.265,299
0.253333333333,0.0,0.0233333333333,0.211666666667,0.511666666667,300
0.439888888889,0.0116666666667,0.01,0.468444444444,0.07,301
0.946666666667,0.0,0.0,0.0133333333333,0.04,302
0.985833333333,0.0,0.00333333333333,0.00666666666667,0.00416666666667,303
0.426666666667,0.005,0.0316666666667,0.291666666667,0.245,304
0.00666666666667,0.00333333333333,0.253333333333,0.0583333333333,0.678333333333,305
0.321666666667,0.00333333333333,0.111666666667,0.486666666667,0.0766666666667,306
0.825,0.0,0.00833333333333,0.0166666666667,0.15,307
0.555,0.0,0.005,0.328333333333,0.111666666667,308
0.596666666667,0.0,0.00166666666667,0.311666666667,0.09,309
0.123333333333,0.128333333333,0.0733333333333,0.00333333333333,0.671666666667,310
0.311666666667,0.0,0.00333333333333,0.543333333333,0.141666666667,311
0.981666666667,0.0,0.00166666666667,0.00333333333333,0.0133333333333,312
0.0366666666667,0.00166666666667,0.203333333333,0.00666666666667,0.751666666667,313
0.425,0.0,0.06,0.293333333333,0.221666666667,314
0.00833333333333,0.00666666666667,0.005,0.00166666666667,0.978333333333,315
0.361666666667,0.00166666666667,0.02,0.41,0.206666666667,316
0.306666666667,0.0,0.0383333333333,0.29,0.365,317
0.536666666667,0.00666666666667,0.0116666666667,0.025,0.42,318
0.0,0.015,0.0616666666667,0.00666666666667,0.916666666667,319
0.436666666667,0.0,0.005,0.488333333333,0.07,320
0.333333333333,0.00333333333333,0.025,0.311666666667,0.326666666667,321
0.0,0.155,0.04375,0.0,0.80125,322
0.0,0.0193055555556,0.177083333333,0.005,0.798611111111,323
0.953333333333,0.005,0.005,0.0166666666667,0.02,324
0.961666666667,0.0,0.0,0.005,0.0333333333333,325
0.643333333333,0.0,0.00166666666667,0.005,0.35,326
0.948333333333,0.0,0.0,0.03,0.0216666666667,327
0.246666666667,0.00166666666667,0.0116666666667,0.656666666667,0.0833333333333,328
0.851666666667,0.0,0.005,0.0866666666667,0.0566666666667,329
0.05,0.0283333333333,0.0733333333333,0.385,0.463333333333,330
0.37,0.0,0.133333333333,0.413333333333,0.0833333333333,331
0.0266666666667,0.00166666666667,0.358333333333,0.00166666666667,0.611666666667,332
0.898333333333,0.005,0.00666666666667,0.00833333333333,0.0816666666667,333
0.543333333333,0.0,0.00666666666667,0.0183333333333,0.431666666667,334
0.0133333333333,0.0416666666667,0.25,0.0466666666667,0.648333333333,335
0.98,0.0,0.00166666666667,0.00333333333333,0.015,336
0.015,0.00666666666667,0.696666666667,0.01,0.271666666667,337
0.25,0.075,0.0333333333333,0.148333333333,0.493333333333,338
0.0133333333333,0.0283333333333,0.181944444444,0.143333333333,0.633055555556,339
0.233333333333,0.0,0.113333333333,0.400833333333,0.2525,340
0.216666666667,0.00666666666667,0.0916666666667,0.111666666667,0.573333333333,341
0.514166666667,0.00333333333333,0.0216666666667,0.01,0.450833333333,342
0.00666666666667,0.01,0.655,0.0883333333333,0.24,343
0.561666666667,0.0133333333333,0.00333333333333,0.075,0.346666666667,344
0.676666666667,0.0,0.0566666666667,0.0766666666667,0.19,345
0.258333333333,0.0116666666667,0.0383333333333,0.473333333333,0.218333333333,346
0.358333333333,0.0,0.0183333333333,0.443333333333,0.18,347
0.0983333333333,0.118333333333,0.0433333333333,0.00833333333333,0.731666666667,348
0.223333333333,0.0,0.0733333333333,0.561666666667,0.141666666667,349
0.403333333333,0.0,0.0633333333333,0.39,0.143333333333,350
0.515,0.0,0.005,0.143333333333,0.336666666667,351
0.00166666666667,0.0116666666667,0.00666666666667,0.0,0.98,352
0.361666666667,0.005,0.07,0.425,0.138333333333,353
0.998333333333,0.0,0.0,0.0,0.00166666666667,354
0.673333333333,0.0,0.00666666666667,0.16,0.16,355
0.015,0.0216666666667,0.19,0.00166666666667,0.771666666667,356
0.533888888889,0.00333333333333,0.00833333333333,0.0316666666667,0.422777777778,357
0.640238095238,0.0,0.005,0.025,0.329761904762,358
0.695,0.0366666666667,0.0733333333333,0.00333333333333,0.191666666667,359
0.563333333333,0.0,0.00666666666667,0.0283333333333,0.401666666667,360
0.92625,0.00166666666667,0.00166666666667,0.0,0.0704166666667,361
0.07,0.0,0.141666666667,0.476666666667,0.311666666667,362
0.313333333333,0.00166666666667,0.07,0.54,0.075,363
0.673055555556,0.00166666666667,0.005,0.0283333333333,0.291944444444,364
0.345,0.00166666666667,0.015,0.233333333333,0.405,365
0.0633333333333,0.00166666666667,0.71,0.00333333333333,0.221666666667,366
0.343333333333,0.0,0.00333333333333,0.03,0.623333333333,367
0.0233333333333,0.0133333333333,0.625,0.0683333333333,0.27,368
0.00833333333333,0.005,0.583333333333,0.0266666666667,0.376666666667,369
0.758333333333,0.0,0.00666666666667,0.0283333333333,0.206666666667,370
0.583333333333,0.0,0.03,0.268333333333,0.118333333333,371
0.816666666667,0.00166666666667,0.00833333333333,0.05,0.123333333333,372
0.976666666667,0.0,0.0,0.0233333333333,0.0,373
0.181666666667,0.0116666666667,0.065,0.566666666667,0.175,374
0.00166666666667,0.00333333333333,0.198333333333,0.01,0.786666666667,375
0.338333333333,0.0,0.005,0.496666666667,0.16,376
0.333333333333,0.0,0.128333333333,0.205,0.333333333333,377
0.618333333333,0.0,0.00666666666667,0.145,0.23,378
0.372333333333,0.0,0.0766666666667,0.188333333333,0.362666666667,379
0.146666666667,0.133333333333,0.035,0.00166666666667,0.683333333333,380
0.696666666667,0.00166666666667,0.005,0.0683333333333,0.228333333333,381
0.00166666666667,0.035,0.146666666667,0.0,0.816666666667,382
0.0,0.138333333333,0.065,0.00166666666667,0.795,383
0.0,0.02,0.111666666667,0.00166666666667,0.866666666667,384
0.625,0.0633333333333,0.0,0.256666666667,0.055,385
0.231666666667,0.0,0.035,0.663333333333,0.07,386
0.0,0.00666666666667,0.0275555555556,0.0,0.965777777778,387
0.661666666667,0.0,0.0,0.253333333333,0.085,388
0.889722222222,0.0,0.0,0.0116666666667,0.0986111111111,389
0.849531746032,0.0,0.0233333333333,0.0,0.127134920635,390
0.085,0.0,0.2,0.475,0.24,391
0.0,0.0183333333333,0.0266666666667,0.00166666666667,0.953333333333,392
0.838333333333,0.00166666666667,0.0,0.0116666666667,0.148333333333,393
0.0133333333333,0.035,0.231666666667,0.00833333333333,0.711666666667,394
0.321666666667,0.00333333333333,0.116666666667,0.406666666667,0.151666666667,395
0.235,0.00166666666667,0.04,0.551666666667,0.171666666667,396
0.0566666666667,0.0,0.130833333333,0.155833333333,0.656666666667,397
0.471666666667,0.015,0.04,0.0233333333333,0.45,398
0.446666666667,0.0,0.00166666666667,0.506666666667,0.045,399
0.883333333333,0.0,0.00166666666667,0.0633333333333,0.0516666666667,400
0.99,0.0,0.0,0.00833333333333,0.00166666666667,401
0.668333333333,0.0,0.005,0.226666666667,0.1,402
0.718333333333,0.0,0.015,0.0566666666667,0.21,403
0.0,0.0416666666667,0.085,0.00666666666667,0.866666666667,404
0.188333333333,0.0166666666667,0.00666666666667,0.108333333333,0.68,405
0.221666666667,0.00166666666667,0.015,0.726666666667,0.035,406
0.762083333333,0.00333333333333,0.005,0.025,0.204583333333,407
0.0966666666667,0.0,0.26,0.41,0.233333333333,408
0.864166666667,0.0,0.0,0.04,0.0958333333333,409
0.00166666666667,0.218333333333,0.085,0.0,0.695,410
0.07,0.005,0.0783333333333,0.628333333333,0.218333333333,411
0.496666666667,0.0,0.00333333333333,0.0,0.5,412
0.435,0.0,0.0416666666667,0.356666666667,0.166666666667,413
0.983333333333,0.0,0.0,0.00666666666667,0.01,414
0.216666666667,0.00166666666667,0.0316666666667,0.321111111111,0.428888888889,415
1.0,0.0,0.0,0.0,0.0,416
0.383333333333,0.0,0.045,0.323333333333,0.248333333333,417
0.328333333333,0.0,0.0383333333333,0.0866666666667,0.546666666667,418
0.445,0.0,0.0466666666667,0.00166666666667,0.506666666667,419
0.676666666667,0.0,0.0166666666667,0.05,0.256666666667,420
0.806666666667,0.0,0.00333333333333,0.0183333333333,0.171666666667,421
0.00166666666667,0.005,0.0133333333333,0.0,0.98,422
0.0,0.00333333333333,0.00166666666667,0.00166666666667,0.993333333333,423
0.938333333333,0.0,0.00833333333333,0.00666666666667,0.0466666666667,424
0.721666666667,0.00166666666667,0.00666666666667,0.0183333333333,0.251666666667,425
0.00166666666667,0.03,0.156666666667,0.09,0.721666666667,426
0.593333333333,0.00166666666667,0.0166666666667,0.276666666667,0.111666666667,427
0.00333333333333,0.0183333333333,0.166666666667,0.005,0.806666666667,428
0.103333333333,0.00166666666667,0.0166666666667,0.208333333333,0.67,429
0.00166666666667,0.00666666666667,0.015,0.0,0.976666666667,430
0.57,0.0,0.0116666666667,0.181666666667,0.236666666667,431
0.325,0.0,0.0266666666667,0.435,0.213333333333,432
