Adoption,Died,Euthanasia,Return_to_owner,Transfer,ID
0.372685226687,0.000972259200792,0.0611433503988,0.314572073097,0.250627090617,30
0.365757782945,0.00914736731009,0.0443631940122,0.0967809504584,0.483950705275,31
0.848216153807,0.00046965292841,0.00173100152494,0.0459080703424,0.103675121397,32
0.299702322816,0.0132812293476,0.142690023639,0.0765056411786,0.467820783018,33
0.920894555406,0.000882310299207,0.00324392460186,0.0116685366708,0.0633106730219,34
0.430511021417,0.018570732697,0.022595635123,0.00777063125362,0.52055197951,35
0.468408866382,0.00154949409033,0.0316569202057,0.230639349368,0.267745369953,36
0.116563690681,0.0175153793195,0.17501298904,0.0343313631148,0.656576577844,37
0.809847448678,0.000111153476885,0.0013800801119,0.0607200573201,0.127941260413,38
0.307402154081,0.00318228572449,0.0576616293938,0.404427150834,0.227326779966,39
0.512951700356,0.00119172353857,0.0299657630397,0.0763616575225,0.379529155544,40
0.0701378418243,0.00405012740968,0.0598970902104,0.4829442023,0.382970738256,41
0.000134309261412,0.00570187619477,0.022576696101,0.00103387960628,0.970553238836,42
0.53839094356,0.000580273364738,0.0258490416586,0.129570062237,0.30560967918,43
0.000229847686365,0.0119488172371,0.0619583353729,0.00421490542299,0.921648094281,44
0.18556550299,0.013995859395,0.127652535985,0.0805244018422,0.592261699788,45
0.365873397043,0.00311576627313,0.0421467916229,0.0643176864651,0.524546358596,46
0.37512749691,0.00928566937421,0.0409803710124,0.244388455982,0.330218006721,47
0.387884963697,0.000702355257791,0.0353705786484,0.349117530189,0.226924572207,48
0.361050164405,0.00191584310388,0.0463019840691,0.462348095711,0.128383912711,49
0.0726073934708,0.00525380808581,0.0616542657151,0.236597577377,0.623886955351,50
0.342417041316,0.0968185519199,0.106525701447,0.0125349836174,0.441703721699,51
0.50844988715,0.000660954088656,0.0239369481913,0.366037015615,0.100915194955,52
0.966062196735,0.00122698053277,0.00182207342643,0.0133370430994,0.0175517062069,53
0.157159369062,0.0843563913789,0.0770722093155,0.00366264640834,0.677749383836,54
0.0226019769075,0.0182262505784,0.240700289468,0.0316223095367,0.68684917351,55
0.275672890401,0.00100636335354,0.0664593785439,0.181638055001,0.475223312701,56
0.502296296726,0.00142487591084,0.0254476912646,0.240158506334,0.230672629764,57
0.0,0.023538844818,0.0211327245148,0.00233426228592,0.952994168381,58
0.0118734168916,0.0138000295415,0.306811209476,0.0193156130534,0.648199731038,59
0.76911997409,0.000304990244292,0.00278979424165,0.0479390910125,0.179846150412,60
0.387563026304,0.00637717387071,0.035249005288,0.0787559306973,0.49205486384,61
0.335996048668,0.00212156501375,0.0498896921758,0.479178854668,0.132813839475,62
0.289032989157,0.000762877283711,0.02128197348,0.143507674406,0.545414485673,63
0.00010857555956,0.0401181770488,0.0374598447668,0.00176041510292,0.920552987522,64
0.0165755263173,0.0227928590694,0.16912933456,0.00816367567796,0.783338604376,65
0.717489006191,0.00132076357065,0.00702035829044,0.191869901372,0.0822999705759,66
0.897539365024,0.000945432802272,0.00321591501443,0.011669351711,0.086629935448,67
0.0982970780297,0.00198400203462,0.180903076503,0.442987306301,0.275828537132,68
0.345043130885,0.00278867415436,0.0483312009159,0.362852646237,0.240984347807,69
0.0135296607308,0.0150930467103,0.17771142073,0.0131388099843,0.780527061845,70
0.0114899046837,0.0145497700525,0.104663329265,0.0741802590124,0.795116736986,71
0.84916283748,0.000484235927372,0.00176165624757,0.0449115712113,0.103679699134,72
0.0,0.0034300129979,0.0158415651715,0.00108127381901,0.979647148012,73
0.340606064371,0.00273708461615,0.0481580163091,0.360287877877,0.248210956827,74
6.11273873075e-05,0.0248035754867,0.0435248050823,0.00385197673754,0.927758515306,75
0.426433596889,0.0205272766729,0.0222554174042,0.0108225133301,0.519961195703,76
0.956583493987,0.000958649873168,0.00244293890356,0.0139669035625,0.0260480136736,77
0.294687602526,0.0119774455882,0.183448325368,0.0663903935598,0.443496232957,78
0.307881606626,0.00136953534508,0.0700448939326,0.423736070959,0.196967893137,79
0.94419252624,0.00104475779095,0.00170959556942,0.0165844466445,0.036468673755,80
0.000354185050367,0.0166954144524,0.0257533998809,0.000434158805991,0.95676284181,81
0.000552763819095,0.0668831333173,0.0677658524352,0.000599347806229,0.864198902622,82
0.706946087434,0.00101888885801,0.00727345100186,0.198441675113,0.086319897593,83
0.000285740764221,0.0241921212195,0.0575978326263,0.000479333412831,0.917444971977,84
0.347580808476,0.00243904972133,0.0459534874085,0.458364244452,0.145662409943,85
0.0328303510085,0.0368684253546,0.187113172911,0.00709158150849,0.736096469218,86
0.0491607147752,0.00213861010905,0.17017775165,0.295316580477,0.483206342989,87
0.499682402902,0.000777264492581,0.0352332365226,0.237946121596,0.226360974486,88
0.0102525214386,0.0154660536922,0.152040412043,0.00872682591166,0.813514186915,89
0.837447221786,0.000555366970205,0.00505536935288,0.0228543181213,0.13408772377,90
0.0193125592727,0.00633210738662,0.468591010572,0.0143992490547,0.491365073714,91
0.0107136511847,0.0115079377693,0.323028188605,0.00915941638368,0.645590806057,92
0.769431101123,0.00183248003472,0.00134894495857,0.0109774624273,0.216410011457,93
0.522675974323,0.000562816911548,0.0252176963108,0.34828035138,0.103263161074,94
0.206737953874,0.0165968974328,0.158030136931,0.08070616974,0.537928842022,95
0.628070507663,0.000571796882504,0.0210816059517,0.212091832016,0.138184257487,96
0.474541375762,0.000487590844921,0.0323436928111,0.378031510381,0.114595830201,97
0.00037789984017,0.00508928675261,0.0218626863108,0.000661929158857,0.972008197938,98
0.228509189533,0.0496024899665,0.0679457795652,0.00544510147913,0.648497439456,99
0.315735424749,0.0015699010067,0.0514367143789,0.415252166875,0.21600579299,100
0.941452938412,0.000880622308109,0.00178872279748,0.0165886762774,0.0392890402048,101
0.631269362216,0.0114495806298,0.0254247980951,0.172209877659,0.159646381399,102
0.394588864727,0.000694122192065,0.0406923625085,0.366834319803,0.197190330769,103
0.47156895857,0.000910521608166,0.032543117269,0.246274983033,0.24870241952,104
0.277728919649,0.000542880418607,0.0203126515112,0.134994373867,0.566421174554,105
0.701141363203,0.000591342971625,0.00845511025479,0.197164551614,0.0926476319569,106
0.363930423564,0.00193222942944,0.046466884936,0.456183910057,0.131486552013,107
0.0387101337751,0.0021673380361,0.112851602683,0.404664194371,0.441606731135,108
0.934402526279,0.000731820717676,0.00147503999779,0.0226590282001,0.0407315848055,109
0.356153998475,0.00480688798125,0.0435869722883,0.231856948035,0.36359519322,110
0.534193536746,0.000549315386997,0.0199270179823,0.346810541669,0.0985195882151,111
0.659022932138,0.000710144114105,0.0113243970195,0.185559719096,0.143382807633,112
0.322275944319,0.0021217527253,0.0408020172922,0.445912568749,0.188887716915,113
0.312618994851,0.00163181560796,0.0521576948048,0.447598717575,0.185992777162,114
0.0104423982095,0.0192621435042,0.229610024859,0.0168169007543,0.723868532673,115
0.700852540831,0.00231302376862,0.00485706187641,0.113933814961,0.178043558563,116
0.664769731673,0.00258164300538,0.00759536259802,0.148757858728,0.176295403995,117
0.0262838682884,0.000622411001958,0.147596750729,0.526603888876,0.298893081105,118
0.209211235969,0.00175825779158,0.115710256469,0.544273953816,0.129046295954,119
0.188873780541,0.0227791804529,0.155801907893,0.0786808467925,0.553864284321,120
0.939845091891,0.000715582362983,0.00148749069634,0.0164988149311,0.0414530201188,121
0.87668254503,0.00219248802594,0.00185685234487,0.0143475383476,0.104920576252,122
0.793503080107,0.000488174099186,0.00393130737813,0.0131141403817,0.188963298034,123
0.00112788118999,0.0865275919623,0.108974565786,0.00191787725101,0.80145208381,124
0.00229102921995,0.0149797793832,0.0551350820858,0.0202112723949,0.907382836916,125
0.903552424317,7.75612306762e-05,0.000878961820746,0.0514442615816,0.0440467910503,126
0.290730556259,0.0119986519194,0.195818572023,0.068101097193,0.433351122606,127
0.821755050412,0.00218520787502,0.0021159949075,0.0334693415714,0.140474405235,128
0.942957356636,0.000904031414741,0.001523742114,0.0174816907375,0.0371331790977,129
0.8614047111,0.00336185784427,0.000902207692142,0.0118246154315,0.122506607932,130
0.447354666758,0.00224263421085,0.0281132371394,0.389052103132,0.133237358759,131
0.945283996759,0.00061308823794,0.00157121851989,0.0155332735423,0.036998422941,132
0.775055226916,0.00033730999681,0.00586598717346,0.0180968111169,0.200644664797,133
0.403242174296,0.000981678189908,0.0418919348981,0.313807102753,0.240077109863,134
0.748475348843,0.00212498645805,0.0472993948316,0.123727889026,0.078372380841,135
0.396705552941,0.000631739254046,0.0597753001778,0.302794072969,0.240093334658,136
0.571186288408,0.0012091359618,0.0373757969185,0.14220875381,0.248020024902,137
0.00182836428177,0.0402549289218,0.0740914422275,0.00111109312804,0.882714171441,138
0.29141420097,0.00117237985423,0.0357794278724,0.517048222074,0.154585769229,139
0.642289354444,0.000889610149545,0.0128347537335,0.250453678951,0.0935326027218,140
0.535908744288,0.00108683627064,0.0149878672562,0.183703354516,0.264313197669,141
0.417875016499,0.0562951794362,0.0969858343485,0.00992038978983,0.418923579927,142
0.302489762494,0.00208313450067,0.0511841667551,0.429592653918,0.214650282332,143
0.27201234578,0.00246567349775,0.0665037017295,0.474964601477,0.184053677516,144
0.544144986635,0.000754129452205,0.0215422965764,0.321318218232,0.112240369105,145
0.314077297594,0.00262901501369,0.0517500495323,0.498222816031,0.133320821829,146
0.466336451456,0.0015705075171,0.040492988591,0.296956114059,0.194643938377,147
0.274561372293,0.00215523444164,0.0644241904446,0.468461347732,0.190397855089,148
0.0124541312442,0.0151327705079,0.22713222792,0.016208052371,0.729072817957,149
0.343613042203,0.0470096426073,0.119173613126,0.00943256841444,0.48077113365,150
0.192275661294,0.0153110112234,0.191630964615,0.0808864836434,0.519895879224,151
0.00854054448456,0.0103220475006,0.191599790607,0.00402825347202,0.785509363936,152
0.534000806151,0.000247621721219,0.0112474324519,0.137698466366,0.316805673311,153
0.0281349654267,0.00253135492248,0.1232814381,0.415739001831,0.43031323972,154
0.67279996682,0.000784017485415,0.00748841417371,0.0317161565696,0.287211444951,155
0.610150196158,0.00151141511706,0.00950309403843,0.0935354950857,0.285299799601,156
0.322063465783,0.00225616563275,0.0486598908652,0.4835967492,0.14342372852,157
0.000132383540924,0.0177410135131,0.0382684805066,0.00256230148206,0.941295820957,158
0.352603204304,0.00524958703741,0.0437792581973,0.241731122208,0.356636828254,159
0.39833328168,0.000864715496169,0.0436167499715,0.351882907088,0.205302345764,160
0.436132676417,0.000866654581741,0.0412380034179,0.2806889406,0.241073724983,161
0.471540380712,0.00182007681464,0.031402307851,0.22827002877,0.266967205852,162
0.00137833278473,0.0582369443801,0.0434604560736,0.0045699610902,0.892354305671,163
0.966496606484,0.00100286560187,0.0013557512167,0.0129177654882,0.0182270112095,164
0.371251662616,0.00191888595689,0.0399894860007,0.453616085266,0.13322388016,165
0.887040597345,0.00229996965495,0.00165173036649,0.0119672852683,0.0970404173656,166
0.646915188948,0.000540081814129,0.00994882361333,0.247385235533,0.0952106700913,167
0.670725139461,0.00149097674016,0.0128213426752,0.231137483388,0.0838250577357,168
0.652547428023,0.000128288131901,0.00873682908269,0.22495003544,0.113637419322,169
0.767623514196,0.000346017392927,0.00347736242895,0.0441894358301,0.184363670152,170
0.00279389189814,0.00653034089214,0.293264989995,0.0126492426295,0.684761534586,171
0.37842073698,0.00265873709379,0.0420490273011,0.325358185907,0.251513312718,172
0.294325367829,0.00137674825041,0.0641061749361,0.442461458878,0.197730250106,173
0.280955260089,0.002058296036,0.063728443481,0.465205793427,0.188052206966,174
0.323490453167,0.00358735704966,0.0536927353935,0.370397026359,0.248832428031,175
0.489765027277,0.100178343684,0.083034545813,0.0125506521371,0.314471431089,176
0.340345331514,0.00262900675509,0.0442314422777,0.464153986175,0.148640233278,177
0.331867033294,0.000563016994353,0.0174911480741,0.107447117465,0.542631684172,178
0.514622571599,0.00275079961359,0.0373747131238,0.0821685919257,0.363083323738,179
0.00954355443958,0.010294173926,0.176152229607,0.0215524349011,0.782457607126,180
9.7080093791e-05,0.0220317521954,0.0419088987943,0.00428677650635,0.93167549241,181
0.421611266294,0.0693539473386,0.0581395025504,0.00853036616223,0.442364917655,182
0.467122105094,0.00147419539062,0.0312606417616,0.229113721663,0.271029336091,183
0.0816949242578,0.00423623633734,0.0897026794975,0.301925504256,0.522440655652,184
0.538636993814,0.000603815993086,0.0194219906679,0.342905521391,0.0984316781341,185
0.294821461381,0.000900205205211,0.035468103173,0.463205184733,0.205605045507,186
0.000169297881694,0.0184666293224,0.0346444436509,0.00405774857242,0.942661880573,187
0.375369356827,0.00251437758042,0.0439449639666,0.347959900086,0.23021140154,188
0.667576359648,0.000557912919351,0.00529223272316,0.071643637503,0.254929857207,189
0.8793966844,0.000168552296817,0.00154212110304,0.0645478445466,0.054344797654,190
0.295912233518,0.00299569733069,0.0607750381281,0.436509439647,0.203807591376,191
0.533807292238,0.00061313663449,0.0243052747696,0.339577227584,0.101697068773,192
0.0883680666915,0.00306267703637,0.0351421586614,0.168498641868,0.704928455742,193
0.446024477286,0.00193788571008,0.0290961199276,0.0672459420245,0.455695575052,194
0.785265317096,0.000174064431797,0.00167724347686,0.0582317424202,0.154651632575,195
0.684932282129,0.00632249247084,0.00200600628206,0.0288421228798,0.277897096238,196
0.501774599748,0.000972269821984,0.0311339529464,0.228227242598,0.237891934885,197
0.681023458174,0.000456201404826,0.00970354013788,0.214835799002,0.093981001282,198
0.315128444262,0.0015511071859,0.05107215529,0.418779256152,0.21346903711,199
0.702849104925,0.00104886610575,0.00837706702483,0.193808307284,0.0939166546597,200
0.0,0.0112991283649,0.0374137163905,0.0021908894468,0.949096265798,201
0.353638538151,0.00701890556255,0.049837494271,0.229085998864,0.360419063152,202
0.609503690032,0.00047883827854,0.0132556548666,0.253802973974,0.122958842849,203
0.755353807917,0.00207062095367,0.0103977012023,0.0415100613607,0.190667808567,204
0.0405837072655,0.00359005769215,0.104147310476,0.409019080713,0.442659843854,205
0.553044546407,0.00457144204758,0.0212314656083,0.214542719332,0.206609826605,206
0.489908975035,0.00126849154546,0.0278403402817,0.347467703321,0.133514489817,207
0.0532540045304,0.00124322923554,0.140653154659,0.403541411757,0.401308199818,208
0.397064890666,0.00142787989335,0.047257239883,0.290488220946,0.263761768611,209
0.38994413817,0.00142511856766,0.049378685595,0.297513557695,0.261738499972,210
0.0150721888646,0.0227296767882,0.23857201717,0.0139148116355,0.709711305542,211
0.264983596185,0.00248599882428,0.0682589783379,0.477833394095,0.186438032558,212
0.496440526615,0.000359378649843,0.0350586933465,0.367980416929,0.10016098446,213
0.465216782774,0.00138557617953,0.024250392892,0.0808518458983,0.428295402256,214
0.000190022384044,0.0128770062216,0.0290550907031,0.00304487785866,0.954833002833,215
0.390725016538,0.00631076610848,0.039884805056,0.104306951084,0.458772461213,216
0.936280521146,0.000584596078942,0.00324610287945,0.0147300615394,0.0451587183562,217
0.277021021549,0.000396180469693,0.0207306041991,0.130736086714,0.571116107069,218
0.425133509209,0.00253744806999,0.0345170787108,0.252023592822,0.285788371188,219
0.276278233491,0.00224812718105,0.0633646204145,0.470514784955,0.187594233959,220
0.0501578042946,0.00236197013299,0.140114239101,0.330867316132,0.47649867034,221
0.0314741111534,0.0359016181657,0.222630611395,0.0104332034932,0.699560455793,222
0.200779188962,0.105397545454,0.0898702967212,0.01143517372,0.592517795143,223
0.522852121212,0.00102031606122,0.024209834424,0.237086518469,0.214831209833,224
0.0992042864303,0.00107567778496,0.199690969325,0.535833852578,0.164195213882,225
0.494467591038,0.00160516646016,0.0262038626067,0.352857615982,0.124865763914,226
0.0142093393094,0.0371922203419,0.248070078414,0.0077364524892,0.692791909445,227
0.00143446852425,0.0152354659018,0.016643367447,0.00686876837356,0.959817929753,228
0.639838674088,0.000975604069758,0.021211764422,0.18847378026,0.14950017716,229
0.0204404680069,0.0259672121045,0.192282666847,0.0128575859095,0.748452067132,230
0.96554375579,0.000923858573015,0.00129224602375,0.0128450420576,0.0193950975558,231
0.843686717072,0.000853077428559,0.00248630621771,0.0320544683124,0.12091943097,232
0.000125635902598,0.0242362425588,0.0389764056168,0.00405928708229,0.93260242884,233
0.0368796753518,0.000965765719716,0.165818604559,0.420378036647,0.375957917723,234
0.285758571977,0.0019911879704,0.0621044051154,0.458136559418,0.192009275519,235
0.93923478153,0.000617821010101,0.00163113840893,0.0166008840587,0.0419153749925,236
0.523706373588,0.000586499205559,0.0244697374349,0.348941085793,0.102296303978,237
0.0135618271475,0.0275338988577,0.15572768353,0.0683756280809,0.734800962384,238
0.675795982486,0.00150925874269,0.0111148219409,0.166048699548,0.145531237282,239
0.787739455572,0.0011830759423,0.0106170249219,0.0365765872002,0.163883856364,240
0.721071518589,0.000379312127913,0.00551352119382,0.0160728497226,0.256962798366,241
0.34596918916,0.00251083263143,0.045984553713,0.458057285737,0.147478138759,242
0.844990667217,0.004610014487,0.0128414356937,0.004752436985,0.132805445618,243
0.499472450582,0.00216734759383,0.0353075422291,0.250470650155,0.21258200944,244
0.377919544132,0.000917383477884,0.0567836552035,0.307749446625,0.256629970561,245
0.328050067824,0.00273073703807,0.045321280325,0.475760175484,0.148137739329,246
0.480069308365,0.000869082551536,0.021413984729,0.217537814999,0.280109809355,247
0.552497718164,0.00153074426485,0.0242707077676,0.215901008918,0.205799820886,248
0.292197965605,0.00291180738982,0.0665198834817,0.428637212315,0.209733131208,249
0.87402460652,0.00220038243236,0.00198572496579,0.0132343453787,0.108554940704,250
0.00349369738533,0.0276579174871,0.052515942507,0.405659152326,0.510673290295,251
0.305059672077,0.00311118034372,0.0554586544905,0.41383548135,0.222535011739,252
0.00030765978225,0.0135535734084,0.0369245183618,0.000273551634136,0.948940696813,253
0.294911142214,0.0029900101358,0.0560863397388,0.427866428217,0.218146079695,254
0.00041831789489,0.00388940550973,0.021124681701,0.000742697884097,0.97382489701,255
0.408791848191,0.000517985128726,0.0489468160842,0.314396948229,0.227346402366,256
0.331318329682,0.0019240518169,0.0478244096776,0.0913640681411,0.527569140683,257
0.32544551116,0.000695273236267,0.0194205064984,0.11143313895,0.543005570156,258
0.261968183438,0.00390957984603,0.0659340527087,0.458928046235,0.209260137772,259
0.932276709862,0.00011362250808,0.00162896139096,0.0222445889776,0.0437361172613,260
0.757750791507,0.000218166073464,0.0040112276859,0.0514310262883,0.186588788445,261
0.66169056311,0.000699039769894,0.00982265777666,0.18563487689,0.142152862453,262
0.755649032226,0.000101571782551,0.00630367025607,0.139513430951,0.0984322947842,263
0.399288837869,0.00135517056955,0.0498543186756,0.292320203653,0.257181469233,264
0.321333053707,0.00105336818667,0.0415207115207,0.449839882668,0.186252983917,265
0.482109099834,0.0022281680579,0.0358302682904,0.278689017531,0.201143446287,266
0.00502668105328,0.0141195525603,0.0816334610474,0.0149544247954,0.884265880544,267
0.0103671520287,0.0176480553482,0.244282119309,0.0177809096865,0.709921763628,268
0.0090657783247,0.017024843956,0.228215075236,0.0252398805849,0.720454421898,269
0.893945280277,0.000938457608408,0.00406041985331,0.0433329554332,0.0577228868276,270
0.0155329850978,0.0201877696983,0.209244859277,0.0122894804055,0.742744905521,271
0.156251326667,0.0139376887567,0.261458965257,0.0428317594638,0.525520259856,272
0.0496587031408,0.00732174106649,0.0965246470984,0.598395280426,0.248099628269,273
0.232162148757,0.00556361122621,0.161647527979,0.0986706546941,0.501956057344,274
0.321010695827,0.0120955982964,0.216210092555,0.0774384745869,0.373245138735,275
0.00399143302803,0.0147488571074,0.170074922543,0.00210543976053,0.809079347561,276
0.0,0.0110267408142,0.0285639800961,0.00291236211934,0.95749691697,277
0.206882120949,0.0150564549515,0.128069236424,0.0873605122363,0.562631675438,278
0.763991034311,0.00285788090923,0.0210158161992,0.127410362487,0.0847249060928,279
0.0859388916654,0.0105162747241,0.0958103085122,0.0638414565406,0.743893068558,280
0.462636535766,0.000711238270469,0.0422149213511,0.362324068438,0.132113236175,281
0.281631321401,0.00289344669091,0.0522906972927,0.441501538696,0.221682995919,282
0.00562521272638,0.020002885825,0.0994023875372,0.0265032810723,0.848466232839,283
0.895808636648,0.000778734189878,0.00303905696843,0.0138330970686,0.0865404751249,284
0.275262201117,0.00295824580597,0.0706005449165,0.443945260706,0.207233747455,285
0.44193101653,0.00234850765967,0.0287556519919,0.39162141182,0.135343411999,286
0.0100492620832,0.0321588998211,0.269501600871,0.0428573262388,0.645432910986,287
0.000261777344556,0.0267080943615,0.0425290306076,0.000548061226227,0.92995303646,288
0.431775986859,0.00258293940578,0.033592986768,0.24807471181,0.283973375157,289
0.314221615764,0.00138018897759,0.0476076013425,0.452831927877,0.183958666039,290
0.615662693349,0.00197170174497,0.0262511965919,0.049065195616,0.307049212698,291
0.922773573988,0.000765208727747,0.00276315804555,0.00950030862852,0.0641977506098,292
0.837971422243,0.000403836209415,0.00646345300084,0.013247926457,0.141913362089,293
0.0351349724203,0.00397678784316,0.165269826384,0.104322052987,0.691296360365,294
0.309549344965,0.00263168041862,0.0520093336704,0.499635645822,0.136173995124,295
0.0101555005289,0.0181119545633,0.09425509813,0.0348857479796,0.842591698798,296
0.380200927904,0.00124481074275,0.0512413715432,0.298195890236,0.269116999573,297
0.0156618526212,0.0286702558807,0.299441516469,0.0661938023754,0.590032572654,298
0.663410155708,0.000906223801545,0.0152854900299,0.188944394277,0.131453736183,299
0.343266959527,0.00471951836297,0.0299330388491,0.249702128926,0.372378354335,300
0.429298035944,0.00236504289878,0.0328955602266,0.404850681585,0.130590679346,301
0.938561098429,0.000786595167849,0.00186074252595,0.0172053170467,0.0415862468306,302
0.928789560938,0.000944639539069,0.00233962666776,0.0112483798667,0.0566777929882,303
0.417083195696,0.000884015168549,0.0466008808147,0.293657988315,0.241773920006,304
0.00803379663321,0.0136972883705,0.416514318409,0.0436229684212,0.518131628166,305
0.295497398952,0.00475894341482,0.0737566906635,0.525196747072,0.100790219898,306
0.779848086517,0.00440325607407,0.00263214631879,0.0358498410436,0.177266670047,307
0.509808912506,0.00165614858866,0.0258392700662,0.262865481095,0.199830187744,308
0.708660245795,0.00033370773701,0.0032910078109,0.186115781537,0.10159925712,309
0.0906242324406,0.0944465167663,0.0526451196615,0.00456156614606,0.757722564986,310
0.468785020407,0.00245657648882,0.0374770218864,0.295124252505,0.196157128713,311
0.953118288426,0.000553577678956,0.00352599357596,0.0116744876208,0.031127652698,312
0.0124514706119,0.0124971767983,0.132531133017,0.00629117036472,0.836229049208,313
0.300061113052,0.00143063968472,0.0610153333865,0.445663865212,0.191829048665,314
0.00947485159811,0.0085454476542,0.0183506189361,0.00260561052649,0.961023471285,315
0.318979625069,0.000991714812699,0.0419900478425,0.459514958289,0.178523653987,316
0.285125300656,0.00219394198866,0.0511652036091,0.434843893091,0.226671660655,317
0.491328137194,0.0026508445221,0.0183688142492,0.0593796683517,0.428272535683,318
9.81055810359e-05,0.0163536755965,0.0362625698608,0.00391690029308,0.943368748669,319
0.415133769659,0.00231260001597,0.0350028751586,0.413753197523,0.133797557643,320
0.357044632738,0.00659739811166,0.0349445831776,0.258465637412,0.34294774856,321
0.00112788118999,0.0886398372678,0.0603345736666,0.000488956003884,0.849408751872,322
0.000552763819095,0.0407027660004,0.139230675394,0.00463785237324,0.814875942413,323
0.941662693275,0.000715033430924,0.00227088640431,0.0155184852625,0.0398329016276,324
0.909910824723,0.000760954821241,0.000994428680461,0.0208426965104,0.0674910952647,325
0.721669581494,0.000817529909125,0.000516725221825,0.00752240449289,0.269473758882,326
0.875345511647,0.00020839584583,0.00148476998262,0.0638659489574,0.0590953735675,327
0.369925222223,0.00192714593755,0.0410564645081,0.444072793238,0.143018374093,328
0.741889411023,0.000273897978584,0.00540225681581,0.14430485118,0.108129583002,329
0.0656417488569,0.00815961642085,0.111267891681,0.337222469475,0.477708273566,330
0.257125924849,0.00171522207441,0.0968422792611,0.527139539936,0.11717703388,331
0.0141834254925,0.0150115383965,0.197199953829,0.0124067617855,0.761198320496,332
0.868715000241,0.00353539650026,0.00113907674498,0.0113743216699,0.115236204844,333
0.813048712098,0.00129005682928,0.00483271099566,0.0164630470102,0.164365473067,334
0.00580805263027,0.0368828864227,0.157333466243,0.0229827861033,0.776992808601,335
0.92108806228,0.000727131157779,0.00140053399063,0.0191023221683,0.0576819504031,336
0.0263611598566,0.0101896794974,0.540819546838,0.0134372927653,0.409192321043,337
0.467991330211,0.00177552210029,0.0381542371653,0.237527182804,0.254551727719,338
0.00898818368207,0.0296439689007,0.170902988453,0.0466552312646,0.7438096277,339
0.403066207631,0.000648321651103,0.0556719866928,0.301341517123,0.239271966902,340
0.162511724974,0.0104449071124,0.102374729823,0.0697107657856,0.654957872305,341
0.657043211719,0.00187270429053,0.00735183667476,0.0400404992544,0.293691748062,342
0.00521808260682,0.0256104253666,0.658412123894,0.0529818639948,0.257777504137,343
0.675431836317,0.00324370493607,0.00792529901358,0.14440333306,0.168995826673,344
0.591158812465,0.000561457900726,0.0184360090837,0.126292037305,0.263551683246,345
0.441587300608,0.00237197289272,0.0289608761867,0.390885332694,0.136194517619,346
0.307686665346,0.000911214767116,0.045110699352,0.468321260746,0.177970159789,347
0.160210256649,0.0476538051385,0.0372248833477,0.0108013650524,0.744109689813,348
0.221258361937,0.00212217095123,0.0802996857534,0.525938164183,0.170381617175,349
0.375190348395,0.00218365601857,0.0388118710617,0.35462811089,0.229186013635,350
0.548875358323,0.000639381884509,0.00732693815181,0.129384948917,0.313773372725,351
0.0,0.00665405302464,0.0290763003671,0.0015107464074,0.962758900201,352
0.292165459452,0.00285339551717,0.060687268558,0.439679522271,0.204614354202,353
